time,lat,lon,alt,vn,ve,vd,GPS_TOW,theta,p_bias,q_bias,r_bias,ax_bias,ay_bias,az_bias,navvd,anomaly
206.22,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.08820541,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.6199949,False
206.24,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.08712553,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.5850282,False
206.26,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.08604908,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.5467376,False
206.28,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.08494042,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.51358324,False
206.3,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.08361973,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.47933936,False
206.32,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.08212208,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.4415812,False
206.34,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.08071029,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.40295878,False
206.36,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.07889596,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.35954246,False
206.38,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.077140614,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.3221405,False
206.4,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.07540269,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.28813353,False
206.42,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.07357521,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.25622764,False
206.44,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.07179863,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.22361013,False
206.46,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06999578,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.18798642,False
206.48,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.068393946,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.15062895,False
206.5,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06679317,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.114458054,False
206.52,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06558885,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.077654645,False
206.54,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06469322,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.04417676,False
206.56,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06401148,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,-0.011253282,False
206.58,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06378724,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.016118407,False
206.6,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06361204,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.043592222,False
206.62,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.063724995,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.069913015,False
206.64,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06370346,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.09237213,False
206.66,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.063931085,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.10814833,False
206.68,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06416343,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.12379651,False
206.7,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.064370684,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.13738056,False
206.72,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.064516015,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.14940602,False
206.74,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.064308695,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.1624217,False
206.76,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.064042605,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.17256267,False
206.78,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06362695,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.18542446,False
206.8,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06342434,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.19774917,False
206.82,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06335372,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.20587449,False
206.84,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06344077,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.2145276,False
206.86,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.0637212,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.22164099,False
206.88,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06413452,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.2314122,False
206.9,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06483284,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.24378568,False
206.92,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06560495,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.25732836,False
206.94,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06666739,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.26962638,False
206.96,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06789037,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.27454427,False
206.98,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.06916602,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.27808353,False
207.0,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.070462205,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.2770603,False
207.02,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.07148141,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.26996422,False
207.04,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.07252417,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.26344916,False
207.06,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.07340541,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.25300735,False
207.08,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.07412146,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.24251962,False
207.1,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.074749015,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.23711228,False
207.12,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.07527997,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.2310194,False
207.14,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.075749286,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.23150754,False
207.16,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.07598721,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.2325378,False
207.18,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.0764767,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.23425592,False
207.2,44.72560795628019,-93.07543221762909,307.74365234375,-0.56974226,19.287298,-0.7454935,223190.0,0.07692094,0.007712208,0.006834495,0.0076930174,-0.30078906,-0.39005205,-0.22149043,0.23588423,False
207.22,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.078579016,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.2548672,False
207.24,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07910876,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.26035014,False
207.26,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07962873,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.26131967,False
207.28,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.08043341,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.26158,False
207.3,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.08110347,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.25472063,False
207.32,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.08172477,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.24705851,False
207.34,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.082068615,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.2421125,False
207.36,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.0819957,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.23135789,False
207.38,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.0817302,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.21854848,False
207.4,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.081164815,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.20648755,False
207.42,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.080527976,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.19561014,False
207.44,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07966276,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.19315787,False
207.46,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07897107,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.19605564,False
207.48,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07826101,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.20155236,False
207.5,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07760267,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.21089643,False
207.52,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.077101015,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.22354707,False
207.54,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07651165,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.23552634,False
207.56,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07632394,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.24686058,False
207.58,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07622367,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.25879195,False
207.6,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07608988,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.27077803,False
207.62,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.076010324,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.2780068,False
207.64,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.075899184,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.28148246,False
207.66,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07573823,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.29028103,False
207.68,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07559746,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.3022873,False
207.7,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.075703725,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.31694824,False
207.72,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.075970285,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.32348323,False
207.74,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.0761696,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.32949877,False
207.76,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07673596,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.3316768,False
207.78,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07723056,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.33365288,False
207.8,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07770987,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.32865077,False
207.82,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07813769,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.32540593,False
207.84,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07850997,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.32676733,False
207.86,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07865466,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.33146915,False
207.88,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07886721,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.33606982,False
207.9,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07925148,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.33871758,False
207.92,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.07972043,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.34270367,False
207.94,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.080364056,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.34340724,False
207.96,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.08107436,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.34485382,False
207.98,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.0816258,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.34497058,False
208.0,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.08236667,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.3451553,False
208.02,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.08287771,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.34471467,False
208.04,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.0835956,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.34487626,False
208.06,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.08432892,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.34298143,False
208.08,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.08520034,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.34048003,False
208.1,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.08608802,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.3347164,False
208.12,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.08697589,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.32830423,False
208.14,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.08798588,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.32069212,False
208.16,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.08894367,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.3101294,False
208.18,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.089936,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.29643023,False
208.2,44.725596683526064,-93.07519510044456,307.5257263183594,-1.8851157,18.502596,0.26696464,223191.0,0.09092684,0.007365037,0.0066599944,0.007815267,-0.30075613,-0.39236444,-0.22136731,0.27672383,False
208.22,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.095389664,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.25623685,False
208.24,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.09606927,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.23468794,False
208.26,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.096783705,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.21567924,False
208.28,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.09760422,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.20059255,False
208.3,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.09844052,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.18635486,False
208.32,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.09940129,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.17207287,False
208.34,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.10041716,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.15786467,False
208.36,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.10138487,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.14815629,False
208.38,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.10242756,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.14118598,False
208.4,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.10338925,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.1400118,False
208.42,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.104689874,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.14216942,False
208.44,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.10597814,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.14368628,False
208.46,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.10737787,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.14326526,False
208.48,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.10897862,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.13617711,False
208.5,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.110546686,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.12315478,False
208.52,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.11223562,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.1141066,False
208.54,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.11382727,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.10630834,False
208.56,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.11527972,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.09985578,False
208.58,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.11667875,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.09476195,False
208.6,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.118107274,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.09162416,False
208.62,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.1197564,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.086506896,False
208.64,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.12136251,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.076824114,False
208.66,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.12311488,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.066743456,False
208.68,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.1248303,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.057163343,False
208.7,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.12636319,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.04848565,False
208.72,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.12785746,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.04372694,False
208.74,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.12917261,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.038304076,False
208.76,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.13051374,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.03217204,False
208.78,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.13173294,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.027438726,False
208.8,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.13294563,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.024627456,False
208.82,44.725580014544825,-93.07496907815198,307.1107482910156,-2.0055442,17.684198,0.2644641,223192.0,0.13412632,0.007132826,0.006254178,0.007854786,-0.29930913,-0.39367357,-0.22116765,0.018902935,False
